name,lic_no,details_url,lic_type,lic_status,lic_exp_date,lic_sec_status,city,state,county,zipcode,depth,download_timeout,download_slot,download_latency,address,lic_issue_date
BROADWAY SMOG STATION,248065,/details/1310/ARD/248065/5cc45da04212da6c733a6c6c765ce133,Automotive Repair Dealer,Valid,"November 30, 2020",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,0.7306358814239502,431 MARTIN LUTHER KING JR WAY,
BROADWAY UNION 76,124330,/details/1310/ARD/124330/59e267fee8e84d35427a31d4f8d28d91,Automotive Repair Dealer,Valid,"April 30, 2021",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,1.4048054218292236,3943 BROADWAY,
BROADWAY AUTOMOTIVE AND TRANSMISSION,202320,/details/1310/ARD/202320/c3c19979ad7e37971864d16af493e10e,Automotive Repair Dealer,Valid,"November 30, 2020",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,0.18858075141906738,2943 BROADWAY,
BROADWAY UNION 76,124330,/details/1310/RC/124330/b53fe5c1b7136e95ce26fa0c09787560,Smog Station - Test & Repair,Cancelled,"April 30, 2005",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,1.9300107955932617,3943 BROADWAY,
BROADWAY SMOG STATION,236372,/details/1310/ARD/236372/fea2b4fd2a2b05d2f846342e06ddc202,Automotive Repair Dealer,Revoked,"November 30, 2006",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,1.5620157718658447,288 28TH STREET,
BOY AUTO REPAIR,268950,/details/1310/ARD/268950/d362dd222a9e6404255cb2e4d31c9a76,Automotive Repair Dealer,Cancelled,"May 31, 2017",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.23741650581359863,1011 39TH AVE,
BROADWAY SMOG STATION,248065,/details/1310/RC/248065/68ca8e5de711f66f0691b1481d7ba9db,Smog Station - Test & Repair,Valid,"November 30, 2020",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,1.8628880977630615,431 MARTIN LUTHER KING JR WAY,
"BOUNMY CHENG AUTO REPAIR, INC",275198,/details/1310/ARD/275198/32346e0d77ead87748f4329800a3b462,Automotive Repair Dealer,Valid,"January 31, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.22681713104248047,1800 INTERNATIONAL BLVD,
BORIS AUTO REPAIR,258486,/details/1310/ARD/258486/78b9cae3f29ebbb9d5a5bc45e18162c4,Automotive Repair Dealer,Cancelled,"May 31, 2017",N/A,OAKLAND,California,ALAMEDA,94605,1,180.0,search.dca.ca.gov,0.19142556190490723,2926 56 AVE,
"BOUNMY CHENG AUTO REPAIR, INC",271342,/details/1310/ARD/271342/88d651852edfe8f9d25b7de83259690f,Automotive Repair Dealer,Cancelled,"January 31, 2014",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.2207491397857666,1800 INTERNATIONAL BLVD,
BOLERO COMPANY,164063,/details/1310/ARD/164063/f9250a7969984d75584405136f618f58,Automotive Repair Dealer,Valid,"December 31, 2020",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.2548995018005371,2905 UNION ST,
BOB MOTTER BODY SHOP INC,171172,/details/1310/ARD/171172/ba8fb8ff18eb8b3ec6782666bae06157,Automotive Repair Dealer,Valid,"March 31, 2021",N/A,OAKLAND,California,ALAMEDA,94609,1,180.0,search.dca.ca.gov,0.18468880653381348,6426 SHATTUCK AVE,
BORDERLINE AUTOMOTIVE SERVICE CENTER,273809,/details/1310/ARD/273809/784f284031e85d9691b27f0bdf9cdda6,Automotive Repair Dealer,Cancelled,"July 31, 2016",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,0.6797442436218262,10552 INTERNATIONAL BLVD,
BORDERLINE AUTOMOTIVE SERVICE CENTER,273809,/details/1310/RC/273809/9b43e5a4acc379a50c9092aae334fcd0,Smog Station - Test & Repair,Cancelled,"July 31, 2017",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,0.7143597602844238,10552 INTERNATIONAL BLVD,
BNB AUTOMOTIVE REPAIR,268780,/details/1310/ARD/268780/17bd6a29fda1bb9333fe81b1154052ac,Automotive Repair Dealer,Cancelled,"April 30, 2013",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.26050686836242676,5337 INTERNATIONAL BLVD,
BILL AUTO REPAIR,104971,/details/1310/ARD/104971/3f14ebbb9b4dd224bd2cce56a8c09b3b,Automotive Repair Dealer,Revoked,"September 30, 1997",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.1565539836883545,3125 CHESTNUT ST,
BROADWAY AUTO CARE,171566,/details/1310/RC/171566/34cd7d265780a74cc57a4e9f1ac0e14c,Smog Station - Test & Repair,Revoked,"March 31, 1996",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,1.5037622451782227,7895 EAST 14TH STREET,
BMC OF SAN LEANDRO  (Previous Name),232385,/details/1310/ARD/232385/3a0400af67cad60275a665721d676753,Automotive Repair Dealer,Valid,"March 31, 2021",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,0.20359492301940918,9821 BIGGE ST,
BROADWAY AUTO CARE,171566,/details/1310/ARD/171566/008c7e2e4e05ea4e49ce480c68dd7118,Automotive Repair Dealer,Revoked,"March 31, 1998",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,1.4718444347381592,7895 EAST 14TH STREET,
BILL & BILLS BODY SHOP,89127,/details/1310/ARD/89127/e762261e223605d03899c6f4add6414e,Automotive Repair Dealer,Cancelled,"July 31, 2018",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,0.27117085456848145,1500 105TH AVE,
BIG 0 TIRE STORE 5123  (Previous Name),199550,/details/1310/ARD/199550/8188107278a02ceb82c3967657aec99f,Automotive Repair Dealer,Valid,"April 30, 2021",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,0.15117883682250977,9801 INTERNATIONAL BL,
BIG O TIRE #83,223544,/details/1310/ARD/223544/ddcb71be3de8a88b7c0ea32ee3f5e6b6,Automotive Repair Dealer,Delinquent,"August 31, 2019",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.251873254776001,810-824 WEST MACARTHUR BLVD,
BETTER VIEW AUTO GLASS SERVICE,288994,/details/1310/ARD/288994/6342073a422defcde73c1875a95450a9,Automotive Repair Dealer,Valid,"November 30, 2020",N/A,OAKLAND,California,ALAMEDA,94619,1,180.0,search.dca.ca.gov,0.1476125717163086,3684 HIGH STREET,
BEST TECH AUTO REPAIR,250284,/details/1310/ARD/250284/9c7854dd37c1d299f968c28564b996ba,Automotive Repair Dealer,Cancelled,"April 30, 2013",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.18979644775390625,2801 SAN PABLO AVENUE #D,
BEST TIRES SALES & SERVICE,272399,/details/1310/ARD/272399/c16a20af6688b3e45d7ada2bc78ad60c,Automotive Repair Dealer,Delinquent,"April 30, 2020",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,0.31402134895324707,1050 98TH AVENUE,
BEST PRICE AUTO GLASS SERVICE,280748,/details/1310/ARD/280748/c7b5867bd1729c83d306fd1228b2ed61,Automotive Repair Dealer,Valid,"July 31, 2021",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,0.230299711227417,11040 NOVELDA DR,
BEST FOR LESS AUTO GLASS,283115,/details/1310/ARD/283115/c5e740948daa391f1fa16ce97947b90f,Automotive Repair Dealer,Cancelled,"March 31, 2017",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.22598791122436523,4001 INTERNATIONAL BLVD,
BEST BUY #499,296011,/details/1310/ARD/296011/bcf0d3c01346494a9310906b3c4c8517,Automotive Repair Dealer,Valid,"November 30, 2020",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.33557939529418945,3700 MANDELA PKWY,
BRYANT AUTO REPAIR,222956,/details/1310/RC/222956/15c262efac9ba287fa85043be2349e4e,Smog Station - Test & Repair,Revoked,"July 31, 2012",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,5.0235443115234375,5337 INTERNATIONAL BLVD,
BEST AUTO REPAIR,158494,/details/1310/ARD/158494/b66a30247c9bd2122cd0245d9b543329,Automotive Repair Dealer,Cancelled,"February 28, 2015",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,0.7274882793426514,2605 MARKET ST,
BEST AUTO REPAIR,158494,/details/1310/RC/158494/dc1a9f554acad4691a537a5d41055043,Smog Station - Test & Repair,Cancelled,"February 28, 2015",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,0.6694896221160889,2605 MARKET ST,
BETTS MONTCLAIR CHEVRON,60818,/details/1310/RC/60818/c71d34175758ac5b15437b5a5870894b,Smog Station - Test & Repair,Valid,"November 30, 2020",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,1.3145318031311035,6550 MORAGA AVE,
BESA QUALITY AUTO CARE,173561,/details/1310/ARD/173561/207d02b2d84de22b075017a73bafa0fb,Automotive Repair Dealer,Valid,"July 31, 2021",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,0.19662857055664062,2350 WEBSTER STREET,
BERKELEY MUFFLER SERVICE,24463,/details/1310/ARD/24463/427671489e5a72f259a98179b059e994,Automotive Repair Dealer,Cancelled,"June 30, 2019",N/A,OAKLAND,California,ALAMEDA,94609,1,180.0,search.dca.ca.gov,0.16292977333068848,6432 SHATTUCK AVE,
BEST AUTO REPAIR,158494,/details/1310/LS/158494/90a5c792871dd88fe2b395b030471845,Lamp Station,Cancelled,"February 29, 2012",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,0.7056353092193604,2605 MARKET ST,
BENSON TIRE & AUTOMOTIVE SERVICE,185178,/details/1310/ARD/185178/89d39357f8d078cd33051b4e5f1b4b1a,Automotive Repair Dealer,Valid,"August 31, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.17270278930664062,2101 PARK BLVD,
BETTS MONTCLAIR CHEVRON,60818,/details/1310/ARD/60818/63d23b213a941a5a3a2b8eec00d6b764,Automotive Repair Dealer,Valid,"November 30, 2020",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,1.5919241905212402,6550 MORAGA AVE,
BEST AUTO REPAIR,158494,/details/1310/BS/158494/3c00da6ed7c94f6ac99ebb518d91dea5,Brake Station,Cancelled,"February 29, 2012",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,0.6653234958648682,2605 MARKET ST,
BAY ONE AUTO BODY INC,296358,/details/1310/ARD/296358/931d5190e224cdc43300d421894569f4,Automotive Repair Dealer,Valid,"January 31, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.25551700592041016,2939 E 7TH STREET,
BENNER AUTO REPAIR INC,122455,/details/1310/RC/122455/1461d48c9f835c4c8e78668b89e91ad4,Smog Station - Test & Repair,Delinquent,"January 31, 2020",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,0.6503477096557617,488 25TH ST,
BEAR SAFETY CENTER,188542,/details/1310/ARD/188542/ea81d120453b1d0f36bf1a9a423f4696,Automotive Repair Dealer,Valid,"April 30, 2021",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.6687648296356201,3031 SAN PABLO AVE,
BENNER AUTO REPAIR INC,122455,/details/1310/ARD/122455/455cd4ba0e6ccb5cf98ffd3be5e189d5,Automotive Repair Dealer,Valid,"January 31, 2021",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,0.7095694541931152,488 25TH ST,
BAY CITY ALTERNATORS,282749,/details/1310/ARD/282749/1b1ed184b5df4674654dde0cdfe3bbd0,Automotive Repair Dealer,Delinquent,"February 29, 2020",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.18508172035217285,8807 INTERNATIONAL BLVD,
BAY MOTOR SPORT,225436,/details/1310/ARD/225436/5f4c442942be066930d4bf39f6b9365e,Automotive Repair Dealer,Valid,"December 31, 2020",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.2100811004638672,1118 5TH AVE,
BAY CITY TRANSMISSION  (Previous Name),273734,/details/1310/ARD/273734/69c5a5adb7d6ff485ad79bde376dddf6,Automotive Repair Dealer,Cancelled,"July 31, 2016",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.22057819366455078,1220 47TH AVE,
BAY BRIDGE MOTORS,249928,/details/1310/ARD/249928/f3e88c0ac2fcab49d785c1612ddc7b8b,Automotive Repair Dealer,Delinquent,"March 31, 2020",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.21952605247497559,3425 ETTIE ST,
BAY BRIDGE AUTO BODY,257892,/details/1310/ARD/257892/e16ef2e91703f5470d747da471350cc9,Automotive Repair Dealer,Valid,"April 30, 2021",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,0.1769707202911377,2130 90TH AVE,
BAY AUTO TECH,294790,/details/1310/ARD/294790/60286427a87412a03fd4f9bbdc324a85,Automotive Repair Dealer,Valid,"July 31, 2021",N/A,OAKLAND,California,ALAMEDA,94602,1,180.0,search.dca.ca.gov,0.19460558891296387,3070 FRUITVALE AVE,
BEAR SAFETY CENTER,188542,/details/1310/RC/188542/80401ad5c0bc59d2ec5e9758dd2cd548,Smog Station - Test & Repair,Cancelled,"April 30, 2005",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.8995285034179688,3031 SAN PABLO AVE,
BAY AUTO CENTER,232657,/details/1310/ARD/232657/57fdf9944c9b0c6b65caf4702ce34d18,Automotive Repair Dealer,Valid,"March 31, 2021",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,0.16719961166381836,610 OAK STREET,
BROADWAY SMOG STATION,248065,/details/1310/TC/248065/0fe6564e982d86ecad88801b996c7d53,Smog Station - Test Only,Cancelled,"November 30, 2015",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,5.574256420135498,431 MARTIN LUTHER KING JR WAY,
BAY AUTO CENTER,248241,/details/1310/ARD/248241/e0902c580b224a9c2adc4cab9ef5d7a8,Automotive Repair Dealer,Valid,"November 30, 2020",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.25229597091674805,810 23RD AVE,
BAY AREA ENGINE EXCHANGE,116461,/details/1310/ARD/116461/5ac3c0c3a94e3e9ca0c1a0c2d2ce8f65,Automotive Repair Dealer,Delinquent,"March 31, 2020",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.25328946113586426,1285 47TH AVE UNIT A,
BAY AREA CREMATION SOCIETY INC,1846,/details/4800/FD/1846/55f5a22fbce4b744370c752d76612e5a,Funeral Establishment,CLEAR,"July 31, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.2380964756011963,1853 EMBARCADERO STE 2E,
BATTERY SPECIALISTS,260529,/details/1310/ARD/260529/70e9017352f4ec65e5a5067e98663d6a,Automotive Repair Dealer,Valid,"January 31, 2021",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.21225285530090332,2824 SAN PABLO AVE,
BANCROFT AUTO,175250,/details/1310/ARD/175250/fdd55e69c6fd58d12164e66523d3e999,Automotive Repair Dealer,Valid,"October 31, 2020",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.2218160629272461,5342 BANCROFT AVENUE,
BAKER PRADO FUNERAL HOME,449,/details/4800/FD/449/48f34d0a076af3e2fdc431645a55adee,Funeral Establishment,CLEAR,"December 31, 2020",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,0.2145097255706787,980 8TH ST,
BAY AREA AUTO REPAIR,258663,/details/1310/BS/258663/9b4995e757934850e6ca55f3ae108839,Brake Station,Valid,"June 30, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.7152607440948486,550 E 12TH ST,
BROADWAY SMOG STATION,236372,/details/1310/TC/236372/dfb61d48e4297abfc22e92ff95d4a76c,Smog Station - Test Only,Revoked,"November 30, 2006",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,6.37347412109375,288 28TH STREET,
BAY AREA AUTO REPAIR,258663,/details/1310/ARD/258663/cf41de563701f7ae811a174a42993513,Automotive Repair Dealer,Valid,"June 30, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.7917559146881104,550 E 12TH ST,
B.B.S. AUTOTECH,286876,/details/1310/RC/286876/78ec36027156ed4b1455bad7efe6cfe2,Smog Station - Test & Repair,Delinquent,"May 31, 2020",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.7526745796203613,2200 E 12TH ST,
BAY AREA AUTO REPAIR,258663,/details/1310/LS/258663/a1347507b4b2ad4b676133d5f53ed852,Lamp Station,Valid,"June 30, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,1.4033360481262207,550 E 12TH ST,
B N B AUTO REPAIR,270067,/details/1310/BS/270067/7ec4cf0cc02597804218031aaf378399,Brake Station,Valid,"August 31, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.7441740036010742,5337 INTERNATIONAL BLVD,
B N B AUTO REPAIR,270067,/details/1310/ARD/270067/b20a29eb1e357c080c9a991773732c4f,Automotive Repair Dealer,Valid,"August 31, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.7511343955993652,5337 INTERNATIONAL BLVD,
B M AUTO PARTS,281328,/details/1310/ARD/281328/2c957a3673f3aadc2871fa371b4b0565,Automotive Repair Dealer,Delinquent,"August 31, 2017",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.22515606880187988,7016 E14TH,
B M AUTO COLLISION,255562,/details/1310/ARD/255562/26e9307e4d8234286e606d2bf3a6f6e3,Automotive Repair Dealer,Cancelled,"June 30, 2016",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.1711406707763672,1285 47TH AVE UNIT B,
B & S DISMANTLER,290108,/details/1310/ARD/290108/5aa6c0812d7b63c1388e245be2af2eea,Automotive Repair Dealer,Delinquent,"April 30, 2019",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.18001556396484375,8925 SAN LEANDRO STREET UNIT #B,
BEAR SAFETY CENTER,188542,/details/1310/TC/188542/59158d417add9ffece3faf1a29f1855d,Smog Station - Test Only,Valid,"April 30, 2021",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,2.8316047191619873,3031 SAN PABLO AVE,
B N B AUTO REPAIR,270067,/details/1310/LS/270067/d45cab75e55c4d39d04a5ce1438f1b49,Lamp Station,Valid,"August 31, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.7341399192810059,5337 INTERNATIONAL BLVD,
B & J AUTO CENTER INC,255074,/details/1310/ARD/255074/479a646125ca3f3a78874bf510449578,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.17805814743041992,5901 COLISEUM WAY,
B AND M AUTO,285926,/details/1310/ARD/285926/9caab4efe05629fb41cf0d1722acedd2,Automotive Repair Dealer,Valid,"February 28, 2021",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,0.2869374752044678,9901 PIPPIN ST,
B.B.S. AUTOTECH,286876,/details/1310/ARD/286876/058628f3c66567e378167708526664c1,Automotive Repair Dealer,Delinquent,"May 31, 2020",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,1.380903959274292,2200 E 12TH ST,
B & H AUTO SERVICE,256163,/details/1310/ARD/256163/83dbfd629572049b6c7c53ea47d33665,Automotive Repair Dealer,Valid,"June 30, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.19678950309753418,851 EAST  12TH STREET,
AUTOZONE #4151,290907,/details/1310/ARD/290907/0a89df68aeacbd7493dc55e460e66cc1,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,0.17597413063049316,807 27TH STREET,
AUTOZONE #5230,290942,/details/1310/ARD/290942/c3c45f05ae5dfac5bc882e098d04f8b7,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,0.20850038528442383,10111 INTERNATIONAL,
B N B AUTO REPAIR,270067,/details/1310/RC/270067/56c8ddfccfbc1e51bc99fdf2ee9f56e6,Smog Station - Test & Repair,Suspended,"August 31, 2020",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.1883597373962402,5337 INTERNATIONAL BLVD,
AUTOZONE #5229,290941,/details/1310/ARD/290941/75ac1fa2f559137cf1dee55ffc329627,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.27143168449401855,3050 E 9TH ST,
AUTOZONE #3357,290691,/details/1310/ARD/290691/fcbf878660b210e40a7ba6899d02bd23,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94619,1,180.0,search.dca.ca.gov,0.21197843551635742,3533 MACARTHUR AVE,
AUTOZONE #3371,290768,/details/1310/ARD/290768/5ae8d16fca8cc616f782f02f9c33a5b8,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94605,1,180.0,search.dca.ca.gov,0.2928752899169922,7200 BANCROFT AVE,
AUTOTRENDS,236344,/details/1310/ARD/236344/b372001c74cac2e616a646053f4c2e09,Automotive Repair Dealer,Valid,"October 31, 2020",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,0.2527503967285156,2840 BROADWAY ST,
AUTOMEKANIKA BODY & REPAIR,257190,/details/1310/ARD/257190/460e11e01eb16b189cd0a941ab8f98aa,Automotive Repair Dealer,Cancelled,"January 31, 2012",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,0.19544243812561035,1440 17TH ST,
AUTOMOTIVE COLLISION REPAIR,254369,/details/1310/ARD/254369/bb16aa05dbafe4bb290d43c99c01e0f6,Automotive Repair Dealer,Valid,"April 30, 2021",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,0.26102185249328613,365 26TH STREET,
AUTOMECHS,265677,/details/1310/ARD/265677/d874f3d5b5a6608d4e160bf332fb785a,Automotive Repair Dealer,Valid,"June 30, 2021",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.22133255004882812,801 W. MACARTHUR BLVD,
AUTOPORT CAR REPAIR SERVICE,241395,/details/1310/LS/241395/2c5328df5f58f7e9534ed31b360a183d,Lamp Station,Revoked,"September 30, 2014",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.6829335689544678,3901 SAN LEANDRO STREET,
AUTOMAX OF BAY AREA,216012,/details/1310/TC/216012/9bdc4d2879e2f0d925e6ecd5b55cc86e,Smog Station - Test Only,Cancelled,"April 30, 2008",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.6879386901855469,1750 EAST 12TH ST,
AUTOMAX OF BAY AREA,216012,/details/1310/ARD/216012/93198524b42c6dbf989b11e66a7eb9c2,Automotive Repair Dealer,Valid,"April 30, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.6802620887756348,1750 EAST 12TH ST,
AUTOLECTRICS,284300,/details/1310/ARD/284300/b7765cb4434f9ee0ff0bc043be010fd6,Automotive Repair Dealer,Delinquent,"July 31, 2018",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.21305155754089355,1429 14TH AVENUE UNIT C,
AUTOGLASSNOW,275064,/details/1310/ARD/275064/933b23c92ea39f0f09effccb2fa4238c,Automotive Repair Dealer,Valid,"December 31, 2020",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,0.1948990821838379,1258 W GRAND AVE,
AUTOPORT CAR REPAIR SERVICE,241395,/details/1310/BS/241395/1a748703c71c3bd9762687126e64b552,Brake Station,Revoked,"September 30, 2014",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.3091552257537842,3901 SAN LEANDRO STREET,
AUTOMASTERS,199613,/details/1310/ARD/199613/df71ebd4fa3aca1a704c136729299302,Automotive Repair Dealer,,"May 31, 2016",N/A,OAKLAND,California,ALAMEDA,94609,1,180.0,search.dca.ca.gov,0.7574489116668701,6200 SHATTUCK AVE,
AUTOPORT CAR REPAIR SERVICE,241395,/details/1310/ARD/241395/520a12796c925f72f8a3cd66b2e37c63,Automotive Repair Dealer,Revoked,"September 30, 2017",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.522310495376587,3901 SAN LEANDRO STREET,
AUTO WORKS & COMPANY,281666,/details/1310/ARD/281666/c75673b3dc7ec11652ff87429a926711,Automotive Repair Dealer,Valid,"October 31, 2020",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.1743943691253662,3900 FOOTHILL BLVD,
AUTO WORLD BODY & FRAME,275672,/details/1310/ARD/275672/9942196f8abd3a84db736945668192fa,Automotive Repair Dealer,Valid,"February 28, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.25208497047424316,844 E 12TH STREET,
AUTO TECH WEST,69376,/details/1310/ARD/69376/5bdaa2a8abb1ae070a21b3b44f277c39,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,0.19541692733764648,2703 MARTIN LUTHER WAY,
AUTOCOM NISSAN OF OAKLAND,274399,/details/1310/RC/274399/400dbcf58f3a26fce5d348a02d7c679e,Smog Station - Test & Repair,Delinquent,"October 31, 2019",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,0.6176660060882568,2735 BROADWAY,
AUTOCOM NISSAN OF OAKLAND,274399,/details/1310/ARD/274399/14473d974ddef829385e6646244c8afc,Automotive Repair Dealer,Delinquent,"October 31, 2019",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,0.6410787105560303,2735 BROADWAY,
AUTO ROW SMOG AND REPAIR,232209,/details/1310/TC/232209/bfeaa1bec578787aed87ed76a48f98f0,Smog Station - Test Only,Cancelled,"February 28, 2011",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,0.28017401695251465,3060 BROADWAY,
